Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
MIO,2021,8471,1,Baik,Baik,349,2,8471,0,rutin
LEXI,2021,5976,1,Perlu Ganti,Baik,1312,5,5976,0,rutin
MIO,2018,46086,4,Baik,Perlu Penggantian,542,4,11521,1,repair
X-MAX-CONNEC,2018,49885,4,Baik,Perlu Penggantian,680,1,12471,1,repair
MIO-M3 125,2019,20198,3,Kritis,Perlu Penyetelan,3114,6,6732,2,repair
NMAX-NEO-S,2018,41889,4,Baik,Perlu Penggantian,1759,2,10472,2,repair
X-MAX-CONNEC,2021,7526,1,Baik,Baik,715,1,7526,0,rutin
ALL-NEW-AEROX,2019,44582,3,Kritis,Perlu Penggantian,8539,12,14860,3,rutin
ALL-NEW-AEROX,2022,0,0,Kritis,Baik,0,11,0,2,repair
MIO,2019,36031,3,Perlu Ganti,Perlu Penggantian,2148,2,12010,2,rutin
ALL-NEW-AEROX,2019,42150,3,Kritis,Perlu Penggantian,60,9,14050,3,repair
X-MAX-CONNEC,2018,48110,4,Kritis,Perlu Penggantian,4118,12,12027,2,repair
MT-15,2022,363,0,Perlu Ganti,Baik,170,7,363,0,rutin
X-MAX-CONNEC,2022,303,0,Perlu Ganti,Baik,245,5,303,0,rutin
ALL-NEW-NMAX,2020,9801,2,Baik,Baik,573,1,4900,0,rutin
ALL-NEW-AEROX,2019,26136,3,Perlu Ganti,Perlu Penggantian,2291,6,8712,2,repair
X-MAX-CONNEC,2021,15572,1,Kritis,Perlu Penyetelan,105,12,15572,3,repair
FILANO-NEO,2021,7302,1,Baik,Baik,1416,2,7302,0,rutin
XSR 155,2022,345,0,Baik,Baik,70,3,345,1,repair
XSR 155,2018,54106,4,Kritis,Perlu Penggantian,4135,5,13526,2,repair
MT-15,2021,10829,1,Kritis,Baik,3980,11,10829,1,repair
NMAX-NEO-S,2020,23938,2,Kritis,Perlu Penyetelan,1815,11,11969,1,repair
ALL-NEW-AEROX,2018,36277,4,Kritis,Perlu Penggantian,7321,12,9069,2,repair
ALL-NEW-AEROX,2021,7450,1,Perlu Ganti,Baik,2347,5,7450,0,rutin
LEXI,2019,26536,3,Kritis,Perlu Penggantian,4610,12,8845,2,repair
ALL-NEW-AEROX,2020,16783,2,Baik,Perlu Penyetelan,1213,3,8391,0,rutin
MIO-M3 125,2018,20031,4,Kritis,Perlu Penggantian,3256,7,5007,3,repair
NMAX-NEO-S,2022,340,0,Kritis,Baik,198,9,340,2,repair
X-MAX-CONNEC,2020,28162,2,Kritis,Perlu Penggantian,3873,6,14081,2,repair
LEXI,2020,16096,2,Baik,Perlu Penyetelan,589,2,8048,0,rutin
LEXI,2021,10625,1,Kritis,Baik,3382,6,10625,0,rutin
ALL-NEW-NMAX,2021,10115,1,Baik,Baik,704,2,10115,0,rutin
LEXI,2022,420,0,Kritis,Baik,77,9,420,2,repair
MIO,2019,19574,3,Kritis,Perlu Penyetelan,1458,8,6524,1,repair
FREE-GO-S,2019,20401,3,Kritis,Perlu Penyetelan,2135,10,6800,0,rutin
MIO-M3 125,2018,38245,4,Kritis,Perlu Penggantian,4236,5,9561,2,repair
FILANO-NEO,2018,39512,4,Kritis,Perlu Penggantian,1181,9,9878,0,rutin
XSR 155,2021,13530,1,Baik,Baik,1617,2,13530,0,rutin
MIO-M3 125,2019,21830,3,Kritis,Perlu Penyetelan,3333,8,7276,2,rutin
NMAX-NEO-S,2019,24761,3,Kritis,Perlu Penyetelan,7906,11,8253,2,repair
MIO-M3 125,2019,15642,3,Baik,Perlu Penyetelan,954,2,5214,0,rutin
XSR 155,2019,30344,3,Perlu Ganti,Perlu Penggantian,2704,3,10114,2,repair
XSR 155,2019,41097,3,Kritis,Perlu Penggantian,1517,8,13699,3,repair
ALL-NEW-AEROX,2020,17114,2,Perlu Ganti,Perlu Penyetelan,2290,2,8557,0,rutin
ALL-NEW-AEROX,2021,12303,1,Baik,Baik,151,2,12303,0,rutin
NMAX-NEO-S,2019,46840,3,Kritis,Perlu Penggantian,1850,8,15613,2,repair
ALL-NEW-AEROX,2018,30422,4,Kritis,Perlu Penggantian,3752,5,7605,3,repair
FREE-GO-S,2020,17240,2,Baik,Perlu Penyetelan,236,1,8620,1,repair
XSR 155,2022,437,0,Baik,Baik,304,3,437,0,rutin
ALL-NEW-AEROX,2019,36623,3,Baik,Perlu Penggantian,45,3,12207,1,repair
MIO-M3 125,2019,16452,3,Kritis,Perlu Penyetelan,3888,6,5484,2,repair
MIO,2022,0,0,Baik,Baik,0,3,0,0,rutin
LEXI,2021,9883,1,Kritis,Baik,3284,11,9883,0,rutin
MIO,2021,9938,1,Perlu Ganti,Baik,84,6,9938,0,rutin
ALL-NEW-NMAX,2019,25549,3,Kritis,Perlu Penggantian,4328,9,8516,2,repair
MIO,2020,12921,2,Perlu Ganti,Baik,2305,4,6460,0,rutin
ALL-NEW-NMAX,2022,0,0,Kritis,Baik,0,10,0,0,rutin
X-MAX-CONNEC,2022,0,0,Baik,Baik,0,3,0,0,rutin
ALL-NEW-NMAX,2021,8345,1,Perlu Ganti,Baik,1225,5,8345,0,rutin
ALL-NEW-AEROX,2020,23458,2,Kritis,Perlu Penyetelan,5402,6,11729,0,rutin
NMAX-NEO-S,2021,16327,1,Kritis,Perlu Penyetelan,5077,7,16327,2,repair
X-MAX-CONNEC,2018,31969,4,Perlu Ganti,Perlu Penggantian,298,6,7992,0,rutin
FILANO-NEO,2018,21920,4,Baik,Perlu Penggantian,140,4,5480,1,rutin
LEXI,2019,21458,3,Kritis,Perlu Penyetelan,4018,8,7152,1,rutin
XSR 155,2019,20250,3,Baik,Perlu Penyetelan,903,2,6750,0,rutin
MIO-M3 125,2020,18660,2,Kritis,Perlu Penyetelan,8430,12,9330,2,rutin
LEXI,2022,0,0,Kritis,Baik,0,10,0,1,rutin
NMAX-NEO-S,2018,47316,4,Baik,Perlu Penggantian,363,1,11829,1,rutin
ALL-NEW-AEROX,2022,0,0,Perlu Ganti,Baik,0,5,0,0,rutin
MIO-M3 125,2020,13163,2,Kritis,Baik,5793,10,6581,0,rutin
VIXION,2019,26808,3,Baik,Perlu Penggantian,1168,2,8936,1,repair
FILANO-NEO,2022,296,0,Kritis,Baik,134,10,296,0,rutin
MIO,2018,48286,4,Baik,Perlu Penggantian,477,2,12071,1,repair
MIO,2022,237,0,Kritis,Baik,154,12,237,1,rutin
MT-15,2021,7711,1,Perlu Ganti,Baik,2193,4,7711,1,rutin
ALL-NEW-NMAX,2020,17974,2,Kritis,Perlu Penyetelan,5992,9,8987,0,rutin
ALL-NEW-AEROX,2019,41170,3,Perlu Ganti,Perlu Penggantian,2946,6,13723,0,rutin
ALL-NEW-NMAX,2022,22,0,Baik,Baik,21,4,22,0,rutin
NMAX-NEO-S,2021,14542,1,Perlu Ganti,Baik,2030,4,14542,0,rutin
MT-15,2020,19284,2,Baik,Perlu Penyetelan,1120,4,9642,0,rutin
LEXI,2020,20430,2,Perlu Ganti,Perlu Penyetelan,2361,7,10215,0,rutin
MT-15,2021,7549,1,Kritis,Baik,1978,10,7549,1,rutin
ALL-NEW-AEROX,2021,14954,1,Kritis,Baik,1084,8,14954,0,rutin
LEXI,2020,11562,2,Baik,Baik,1260,1,5781,0,rutin
ALL-NEW-NMAX,2020,13342,2,Baik,Baik,136,3,6671,0,rutin
X-MAX-CONNEC,2019,27023,3,Kritis,Perlu Penggantian,3064,6,9007,2,repair
ALL-NEW-AEROX,2018,27437,4,Baik,Perlu Penggantian,1053,1,6859,2,repair
MIO,2018,44254,4,Perlu Ganti,Perlu Penggantian,2362,6,11063,1,rutin
MIO,2021,11674,1,Baik,Baik,269,1,11674,0,rutin
FAZZIO-NEO-HY,2018,31557,4,Kritis,Perlu Penggantian,1485,10,7889,3,repair
R15,2022,52,0,Baik,Baik,11,3,52,0,rutin
LEXI,2022,0,0,Baik,Baik,0,1,0,0,rutin
NMAX-NEO-S,2022,382,0,Kritis,Baik,142,8,382,1,rutin
NMAX-NEO-S,2021,10156,1,Perlu Ganti,Baik,2976,5,10156,2,repair
MIO,2018,34511,4,Kritis,Perlu Penggantian,6220,11,8627,3,repair
NMAX-NEO-S,2018,41520,4,Perlu Ganti,Perlu Penggantian,2751,3,10380,1,repair
NMAX-NEO-S,2021,11281,1,Baik,Baik,824,1,11281,0,rutin
MIO-M3 125,2021,6254,1,Kritis,Baik,35,8,6254,1,rutin
X-MAX-CONNEC,2019,42235,3,Kritis,Perlu Penggantian,9334,12,14078,0,rutin
R15,2020,18126,2,Baik,Perlu Penyetelan,1315,1,9063,0,rutin
NMAX-NEO-S,2019,29853,3,Baik,Perlu Penggantian,704,2,9951,1,repair
ALL-NEW-AEROX,2018,30439,4,Kritis,Perlu Penggantian,3414,9,7609,2,repair
MIO-M3 125,2018,24639,4,Kritis,Perlu Penggantian,3640,10,6159,3,repair
MT-15,2019,36692,3,Kritis,Perlu Penggantian,5298,11,12230,3,repair
LEXI,2022,0,0,Kritis,Baik,0,10,0,1,repair
MIO,2021,10174,1,Kritis,Baik,2145,9,10174,0,rutin
R15,2022,276,0,Kritis,Baik,206,9,276,2,repair
X-MAX-CONNEC,2021,9882,1,Perlu Ganti,Baik,501,6,9882,0,rutin
MIO,2018,23926,4,Kritis,Perlu Penggantian,4888,11,5981,2,repair
ALL-NEW-AEROX,2022,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
FILANO-NEO,2018,37555,4,Kritis,Perlu Penggantian,6109,12,9388,4,repair
ALL-NEW-NMAX,2021,6907,1,Kritis,Baik,5221,6,6907,2,repair
FREE-GO-S,2021,10952,1,Kritis,Baik,4677,9,10952,2,repair
NMAX-NEO-S,2022,285,0,Kritis,Baik,81,9,285,2,repair
MIO-M3 125,2022,0,0,Kritis,Baik,0,12,0,2,repair
ALL-NEW-NMAX,2019,17512,3,Kritis,Perlu Penyetelan,4407,5,5837,2,repair
FREE-GO-S,2022,0,0,Baik,Baik,0,1,0,0,rutin
FAZZIO-NEO-HY,2018,30479,4,Perlu Ganti,Perlu Penggantian,1020,6,7619,0,rutin
MIO-M3 125,2022,0,0,Kritis,Baik,0,8,0,2,repair
MT-15,2022,0,0,Perlu Ganti,Baik,0,7,0,0,rutin
MIO,2021,12379,1,Kritis,Baik,7236,10,12379,1,repair
X-MAX-CONNEC,2022,212,0,Perlu Ganti,Baik,24,6,212,0,rutin
NMAX-NEO-S,2022,65,0,Perlu Ganti,Baik,58,5,65,1,rutin
MIO-M3 125,2019,23891,3,Kritis,Perlu Penyetelan,6010,7,7963,3,repair
FILANO-NEO,2020,18173,2,Kritis,Perlu Penyetelan,3712,8,9086,1,rutin
MIO-M3 125,2019,21863,3,Kritis,Perlu Penyetelan,3003,3,7287,3,repair
ALL-NEW-AEROX,2021,13801,1,Kritis,Baik,2665,8,13801,1,rutin
MIO,2018,26446,4,Perlu Ganti,Perlu Penggantian,1927,5,6611,1,repair
R15,2019,25393,3,Kritis,Perlu Penggantian,3372,6,8464,4,repair
MIO,2018,45387,4,Perlu Ganti,Perlu Penggantian,2784,7,11346,2,repair
X-MAX-CONNEC,2022,0,0,Kritis,Baik,0,12,0,0,rutin
X-MAX-CONNEC,2022,132,0,Kritis,Baik,89,8,132,1,repair
MIO,2021,5877,1,Perlu Ganti,Baik,1822,4,5877,0,rutin
NMAX-NEO-S,2020,19306,2,Kritis,Perlu Penyetelan,3772,6,9653,2,repair
LEXI,2022,0,0,Baik,Baik,0,1,0,0,rutin
LEXI,2020,14172,2,Kritis,Baik,3481,12,7086,2,repair
MT-15,2019,30340,3,Kritis,Perlu Penggantian,6541,12,10113,0,rutin
VIXION,2022,353,0,Baik,Baik,131,1,353,0,rutin
R15,2022,88,0,Kritis,Baik,50,10,88,1,repair
MIO,2021,6269,1,Baik,Baik,194,1,6269,0,rutin
ALL-NEW-AEROX,2021,9400,1,Kritis,Baik,2763,8,9400,2,repair
ALL-NEW-AEROX,2021,11263,1,Perlu Ganti,Baik,2989,7,11263,1,repair
ALL-NEW-AEROX,2018,32119,4,Baik,Perlu Penggantian,186,2,8029,1,repair
VIXION,2020,25387,2,Baik,Perlu Penggantian,829,3,12693,2,repair
MIO,2018,23197,4,Kritis,Perlu Penggantian,3578,6,5799,2,repair
X-MAX-CONNEC,2021,12513,1,Baik,Baik,163,4,12513,0,rutin
ALL-NEW-NMAX,2021,10081,1,Baik,Baik,981,3,10081,0,rutin
LEXI,2019,25464,3,Kritis,Perlu Penggantian,1906,10,8488,3,repair
FILANO-NEO,2022,0,0,Baik,Baik,0,2,0,0,rutin
MT-15,2022,468,0,Baik,Baik,138,4,468,0,rutin
FAZZIO-NEO-HY,2019,30967,3,Kritis,Perlu Penggantian,5348,8,10322,0,rutin
FREE-GO-S,2019,18758,3,Perlu Ganti,Perlu Penyetelan,749,6,6252,1,rutin
X-MAX-CONNEC,2021,8446,1,Perlu Ganti,Baik,1703,6,8446,0,rutin
MIO,2018,42429,4,Perlu Ganti,Perlu Penggantian,682,7,10607,1,repair
MIO,2020,14015,2,Perlu Ganti,Baik,236,7,7007,0,rutin
NMAX-NEO-S,2021,8791,1,Perlu Ganti,Baik,1284,6,8791,0,rutin
MIO-M3 125,2018,31538,4,Baik,Perlu Penggantian,81,2,7884,1,rutin
MIO,2019,31274,3,Kritis,Perlu Penggantian,6487,12,10424,2,repair
LEXI,2018,29754,4,Kritis,Perlu Penggantian,631,11,7438,0,rutin
MIO-M3 125,2019,27644,3,Kritis,Perlu Penggantian,3425,9,9214,3,repair
XSR 155,2018,26635,4,Kritis,Perlu Penggantian,3287,7,6658,4,repair
MIO,2022,0,0,Baik,Baik,0,4,0,0,rutin
FREE-GO-S,2020,10438,2,Kritis,Baik,752,9,5219,1,repair
ALL-NEW-NMAX,2022,0,0,Baik,Baik,0,3,0,0,rutin
R15,2022,414,0,Kritis,Baik,181,9,414,1,rutin
MIO,2022,80,0,Perlu Ganti,Baik,29,5,80,0,rutin
LEXI,2019,29616,3,Perlu Ganti,Perlu Penggantian,1104,5,9872,1,repair
FILANO-NEO,2020,20574,2,Perlu Ganti,Perlu Penyetelan,2451,7,10287,0,rutin
ALL-NEW-AEROX,2021,11073,1,Perlu Ganti,Baik,2686,5,11073,0,rutin
MT-15,2018,35879,4,Baik,Perlu Penggantian,862,1,8969,1,repair
X-MAX-CONNEC,2019,38968,3,Perlu Ganti,Perlu Penggantian,1157,6,12989,2,repair
ALL-NEW-AEROX,2019,23675,3,Kritis,Perlu Penyetelan,70,8,7891,1,rutin
ALL-NEW-NMAX,2021,9314,1,Baik,Baik,938,2,9314,0,rutin
FREE-GO-S,2021,5802,1,Perlu Ganti,Baik,261,6,5802,0,rutin
MIO,2021,12337,1,Kritis,Baik,3275,5,12337,2,repair
LEXI,2019,17523,3,Perlu Ganti,Perlu Penyetelan,2047,7,5841,1,repair
FREE-GO-S,2018,33756,4,Perlu Ganti,Perlu Penggantian,661,6,8439,0,rutin
FILANO-NEO,2018,23896,4,Baik,Perlu Penggantian,18,1,5974,1,repair
R15,2021,8417,1,Baik,Baik,882,1,8417,0,rutin
XSR 155,2020,23498,2,Baik,Perlu Penyetelan,595,1,11749,0,rutin
MIO,2021,11208,1,Baik,Baik,983,4,11208,0,rutin
MIO-M3 125,2021,5630,1,Kritis,Baik,4649,8,5630,1,repair
NMAX-NEO-S,2021,16525,1,Kritis,Perlu Penyetelan,2407,11,16525,2,rutin
ALL-NEW-NMAX,2019,20672,3,Baik,Perlu Penyetelan,683,2,6890,0,rutin
XSR 155,2020,13157,2,Perlu Ganti,Baik,2770,3,6578,0,rutin
X-MAX-CONNEC,2022,285,0,Perlu Ganti,Baik,118,6,285,0,rutin
NMAX-NEO-S,2022,0,0,Kritis,Baik,0,11,0,2,repair
MIO,2018,32873,4,Kritis,Perlu Penggantian,2231,9,8218,2,repair
XSR 155,2021,13703,1,Baik,Baik,511,1,13703,0,rutin
ALL-NEW-NMAX,2020,11957,2,Baik,Baik,839,2,5978,0,rutin
MT-15,2018,30694,4,Baik,Perlu Penggantian,764,2,7673,0,rutin
MIO-M3 125,2022,0,0,Baik,Baik,0,3,0,0,rutin
FREE-GO-S,2020,13566,2,Kritis,Baik,7267,10,6783,0,rutin
NMAX-NEO-S,2020,24895,2,Kritis,Perlu Penyetelan,1935,8,12447,2,repair
MIO-M3 125,2020,11219,2,Perlu Ganti,Baik,1818,7,5609,0,rutin
FREE-GO-S,2022,0,0,Kritis,Baik,0,9,0,2,repair
MIO-M3 125,2018,34258,4,Baik,Perlu Penggantian,941,4,8564,1,repair
FAZZIO-NEO-HY,2019,14715,3,Perlu Ganti,Perlu Penyetelan,2108,7,4905,1,repair
XSR 155,2018,31321,4,Kritis,Perlu Penggantian,8810,12,7830,2,repair
ALL-NEW-NMAX,2021,6144,1,Baik,Baik,1140,4,6144,0,rutin
MIO,2018,50210,4,Kritis,Perlu Penggantian,7116,12,12552,3,repair
ALL-NEW-NMAX,2022,113,0,Perlu Ganti,Baik,76,5,113,0,rutin
ALL-NEW-AEROX,2022,9,0,Kritis,Baik,4,9,9,1,repair
ALL-NEW-AEROX,2019,46032,3,Baik,Perlu Penggantian,1019,4,15344,0,rutin
XSR 155,2020,12846,2,Baik,Baik,1344,3,6423,0,rutin
R15,2020,22891,2,Kritis,Perlu Penyetelan,9673,12,11445,0,rutin
ALL-NEW-AEROX,2018,41090,4,Perlu Ganti,Perlu Penggantian,1265,6,10272,0,rutin
MIO,2018,37760,4,Kritis,Perlu Penggantian,5127,9,9440,2,repair
NMAX-NEO-S,2018,30250,4,Baik,Perlu Penggantian,1786,2,7562,0,rutin
X-MAX-CONNEC,2022,0,0,Perlu Ganti,Baik,0,7,0,0,rutin
FREE-GO-S,2020,10064,2,Baik,Baik,732,2,5032,0,rutin
FAZZIO-NEO-HY,2020,20215,2,Kritis,Perlu Penyetelan,4764,9,10107,1,repair
XSR 155,2020,12913,2,Perlu Ganti,Baik,1899,7,6456,0,rutin
XSR 155,2019,23918,3,Kritis,Perlu Penyetelan,404,8,7972,1,repair
LEXI,2018,22338,4,Perlu Ganti,Perlu Penggantian,2353,5,5584,0,rutin
R15,2019,22667,3,Kritis,Perlu Penyetelan,5355,12,7555,1,repair
ALL-NEW-AEROX,2018,53875,4,Baik,Perlu Penggantian,611,1,13468,1,repair
ALL-NEW-AEROX,2019,45068,3,Kritis,Perlu Penggantian,2949,12,15022,2,repair
ALL-NEW-AEROX,2020,16597,2,Perlu Ganti,Perlu Penyetelan,2488,5,8298,0,rutin
FREE-GO-S,2019,24796,3,Kritis,Perlu Penyetelan,3645,10,8265,2,repair
MIO,2021,7196,1,Kritis,Baik,3511,4,7196,1,rutin
ALL-NEW-NMAX,2021,5468,1,Kritis,Baik,4241,6,5468,2,repair
NMAX-NEO-S,2021,7671,1,Kritis,Baik,4395,6,7671,0,rutin
FREE-GO-S,2019,17913,3,Kritis,Perlu Penyetelan,6675,9,5971,0,rutin
ALL-NEW-NMAX,2021,5626,1,Kritis,Baik,4655,8,5626,2,repair
XSR 155,2020,20388,2,Kritis,Perlu Penyetelan,5821,8,10194,3,repair
MIO,2019,22028,3,Baik,Perlu Penyetelan,73,1,7342,0,rutin
MIO,2022,0,0,Baik,Baik,0,4,0,0,rutin
ALL-NEW-NMAX,2020,16748,2,Kritis,Perlu Penyetelan,6188,10,8374,2,repair
ALL-NEW-AEROX,2020,19307,2,Kritis,Perlu Penyetelan,565,8,9653,3,repair
MIO,2019,26569,3,Baik,Perlu Penggantian,2,1,8856,1,repair
XSR 155,2022,475,0,Perlu Ganti,Baik,421,6,475,0,rutin
MT-15,2018,39713,4,Perlu Ganti,Perlu Penggantian,2161,7,9928,3,repair
R15,2019,22789,3,Kritis,Perlu Penyetelan,4139,10,7596,2,repair
MIO,2021,9409,1,Perlu Ganti,Baik,2256,5,9409,0,rutin
FREE-GO-S,2019,30342,3,Kritis,Perlu Penggantian,2392,9,10114,2,repair
ALL-NEW-AEROX,2021,10036,1,Perlu Ganti,Baik,1260,6,10036,0,rutin
MIO,2022,263,0,Baik,Baik,2,1,263,0,rutin
X-MAX-CONNEC,2022,34,0,Perlu Ganti,Baik,27,5,34,0,rutin
ALL-NEW-NMAX,2022,277,0,Perlu Ganti,Baik,79,7,277,1,repair
MIO-M3 125,2020,12812,2,Perlu Ganti,Baik,2109,7,6406,0,rutin
ALL-NEW-AEROX,2020,27188,2,Kritis,Perlu Penggantian,6786,8,13594,3,repair
ALL-NEW-NMAX,2022,491,0,Perlu Ganti,Baik,125,6,491,1,rutin
XSR 155,2021,13314,1,Kritis,Baik,4435,8,13314,1,repair
NMAX-NEO-S,2022,270,0,Perlu Ganti,Baik,158,7,270,0,rutin
MIO,2020,17487,2,Perlu Ganti,Perlu Penyetelan,2330,5,8743,0,rutin
FAZZIO-NEO-HY,2022,0,0,Perlu Ganti,Baik,0,6,0,1,repair
NMAX-NEO-S,2018,52249,4,Kritis,Perlu Penggantian,8109,10,13062,3,repair
FAZZIO-NEO-HY,2022,324,0,Baik,Baik,35,4,324,0,rutin
LEXI,2022,0,0,Baik,Baik,0,2,0,0,rutin
NMAX-NEO-S,2019,23923,3,Kritis,Perlu Penyetelan,5946,9,7974,2,repair
NMAX-NEO-S,2021,8689,1,Baik,Baik,576,1,8689,0,rutin
FILANO-NEO,2019,19470,3,Baik,Perlu Penyetelan,900,1,6490,0,rutin
NMAX-NEO-S,2021,14689,1,Kritis,Baik,1082,12,14689,0,rutin
XSR 155,2018,35157,4,Kritis,Perlu Penggantian,7163,12,8789,4,repair
LEXI,2020,10131,2,Perlu Ganti,Baik,2572,4,5065,0,rutin
VIXION,2018,42543,4,Kritis,Perlu Penggantian,4232,12,10635,4,repair
MIO-M3 125,2022,0,0,Baik,Baik,0,1,0,0,rutin
MIO,2021,6396,1,Baik,Baik,478,1,6396,0,rutin
MIO-M3 125,2020,21199,2,Perlu Ganti,Perlu Penyetelan,623,5,10599,0,rutin
MIO-M3 125,2019,29538,3,Baik,Perlu Penggantian,1193,3,9846,2,repair
R15,2021,8648,1,Baik,Baik,122,3,8648,0,rutin
MIO-M3 125,2021,6034,1,Kritis,Baik,1474,12,6034,0,rutin
LEXI,2021,10196,1,Kritis,Baik,3712,4,10196,0,rutin
ALL-NEW-AEROX,2021,11274,1,Perlu Ganti,Baik,2161,4,11274,0,rutin
ALL-NEW-AEROX,2019,27719,3,Baik,Perlu Penggantian,202,1,9239,2,repair
X-MAX-CONNEC,2018,43140,4,Baik,Perlu Penggantian,1542,4,10785,2,repair
X-MAX-CONNEC,2018,33588,4,Kritis,Perlu Penggantian,4212,9,8397,3,repair
ALL-NEW-NMAX,2019,15563,3,Baik,Perlu Penyetelan,850,1,5187,0,rutin
NMAX-NEO-S,2018,61055,4,Perlu Ganti,Perlu Penggantian,1758,6,15263,1,repair
XSR 155,2020,23411,2,Kritis,Perlu Penyetelan,770,10,11705,2,repair
XSR 155,2022,303,0,Baik,Baik,301,1,303,0,rutin
MIO-M3 125,2018,35562,4,Kritis,Perlu Penggantian,1840,10,8890,4,repair
NMAX-NEO-S,2019,32909,3,Perlu Ganti,Perlu Penggantian,1683,5,10969,1,repair
MIO,2020,21689,2,Baik,Perlu Penyetelan,105,3,10844,0,rutin
NMAX-NEO-S,2022,0,0,Kritis,Baik,0,8,0,1,repair
MIO,2020,22350,2,Kritis,Perlu Penyetelan,4578,8,11175,2,repair
MT-15,2020,25817,2,Kritis,Perlu Penggantian,3863,9,12908,3,repair
NMAX-NEO-S,2021,10961,1,Perlu Ganti,Baik,2122,4,10961,0,rutin
NMAX-NEO-S,2020,29618,2,Kritis,Perlu Penggantian,4629,10,14809,3,repair
VIXION,2022,316,0,Kritis,Baik,192,8,316,2,repair
XSR 155,2022,0,0,Kritis,Baik,0,10,0,1,repair
ALL-NEW-AEROX,2021,10122,1,Perlu Ganti,Baik,1845,6,10122,0,rutin
LEXI,2020,15098,2,Kritis,Perlu Penyetelan,4867,11,7549,2,repair
ALL-NEW-AEROX,2022,0,0,Perlu Ganti,Baik,0,6,0,0,rutin
FREE-GO-S,2022,25,0,Perlu Ganti,Baik,19,5,25,0,rutin
LEXI,2022,0,0,Kritis,Baik,0,9,0,1,repair
ALL-NEW-AEROX,2021,6591,1,Baik,Baik,1358,3,6591,0,rutin
FAZZIO-NEO-HY,2020,12070,2,Kritis,Baik,475,10,6035,1,rutin
MT-15,2018,55519,4,Perlu Ganti,Perlu Penggantian,2854,7,13879,2,rutin
X-MAX-CONNEC,2018,45274,4,Kritis,Perlu Penggantian,5187,9,11318,3,repair
MIO,2020,22913,2,Kritis,Perlu Penyetelan,2903,9,11456,2,repair
XSR 155,2021,14520,1,Perlu Ganti,Baik,2030,2,14520,0,rutin
MIO,2021,12271,1,Baik,Baik,1484,2,12271,0,rutin
ALL-NEW-AEROX,2021,14914,1,Kritis,Baik,3169,6,14914,2,repair
ALL-NEW-NMAX,2020,16899,2,Kritis,Perlu Penyetelan,6453,10,8449,0,rutin
FAZZIO-NEO-HY,2018,39935,4,Perlu Ganti,Perlu Penggantian,1828,7,9983,3,repair
ALL-NEW-AEROX,2022,72,0,Kritis,Baik,41,12,72,1,repair
FAZZIO-NEO-HY,2021,5456,1,Baik,Baik,729,3,5456,0,rutin
FAZZIO-NEO-HY,2020,20472,2,Kritis,Perlu Penyetelan,6735,10,10236,1,rutin
MIO,2022,0,0,Baik,Baik,0,2,0,0,rutin
NMAX-NEO-S,2020,20785,2,Baik,Perlu Penyetelan,978,3,10392,1,repair
X-MAX-CONNEC,2021,11062,1,Kritis,Baik,1192,12,11062,2,repair
ALL-NEW-AEROX,2020,26308,2,Kritis,Perlu Penggantian,3567,5,13154,4,repair
MIO-M3 125,2018,34228,4,Baik,Perlu Penggantian,646,4,8557,0,rutin
ALL-NEW-AEROX,2022,0,0,Baik,Baik,0,2,0,0,rutin
LEXI,2021,6387,1,Kritis,Baik,6174,12,6387,2,rutin
FAZZIO-NEO-HY,2021,7239,1,Kritis,Baik,5704,7,7239,1,repair
ALL-NEW-NMAX,2020,19073,2,Kritis,Perlu Penyetelan,4751,8,9536,2,repair
MIO-M3 125,2018,20425,4,Perlu Ganti,Perlu Penggantian,2455,5,5106,2,repair
MIO-M3 125,2022,387,0,Baik,Baik,370,2,387,0,rutin
LEXI,2021,9613,1,Kritis,Baik,5309,7,9613,1,repair
ALL-NEW-AEROX,2022,0,0,Baik,Baik,0,1,0,0,rutin
X-MAX-CONNEC,2021,13442,1,Perlu Ganti,Baik,650,5,13442,0,rutin
MT-15,2019,30901,3,Kritis,Perlu Penggantian,3060,5,10300,2,repair
LEXI,2019,21953,3,Baik,Perlu Penyetelan,1391,3,7317,1,repair
X-MAX-CONNEC,2019,40027,3,Kritis,Perlu Penggantian,3065,4,13342,4,repair
MIO,2022,327,0,Kritis,Baik,14,8,327,0,rutin
XSR 155,2021,6709,1,Kritis,Baik,4244,5,6709,2,rutin
ALL-NEW-AEROX,2018,32039,4,Kritis,Perlu Penggantian,4758,9,8009,2,repair
ALL-NEW-AEROX,2021,7750,1,Baik,Baik,13,4,7750,0,rutin
LEXI,2018,27162,4,Kritis,Perlu Penggantian,4071,7,6790,4,repair
MIO-M3 125,2021,10655,1,Baik,Baik,1718,2,10655,0,rutin
VIXION,2022,0,0,Kritis,Baik,0,10,0,1,rutin
R15,2022,419,0,Perlu Ganti,Baik,212,7,419,1,repair
LEXI,2021,7576,1,Baik,Baik,832,1,7576,0,rutin
FREE-GO-S,2020,15146,2,Baik,Perlu Penyetelan,1677,2,7573,0,rutin
X-MAX-CONNEC,2022,0,0,Kritis,Baik,0,12,0,0,rutin
