Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
11-03-2022,FJB/3389/SBY/PL/9572,SBY7054801,LEXI,2019,21458,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,8,4018,3,1,7152
11-03-2022,FJB/6284/SBY/PL/2582,SBY6991875,XSR 155,2019,20250,Rutin,Baik,Perlu Penyetelan,2,903,3,0,6750
11-03-2022,FJB/3943/SBY/PL/7014,SBY8778634,MIO-M3 125,2020,18660,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,12,8430,2,2,9330
12-03-2022,FJB/4865/SBY/PL/2512,SBY5324784,LEXI,2022,0,Rutin,Kritis,Baik,10,0,0,1,0
12-03-2022,FJB/8136/SBY/PL/5612,SBY7044930,NMAX-NEO-S,2018,47316,Kupon Gratis III (TIGA),Baik,Perlu Penggantian,1,363,4,1,11829
12-03-2022,FJB/5516/SBY/PL/6521,SBY3717473,ALL-NEW-AEROX,2022,0,Rutin,Perlu Ganti,Baik,5,0,0,0,0
12-03-2022,FJB/7914/SBY/PL/5475,SBY7404601,MIO-M3 125,2020,13163,Rutin,Kritis,Baik,10,5793,2,0,6581
12-03-2022,FJB/3359/SBY/PL/6888,SBY8218059,VIXION,2019,26808,Repair,Baik,Perlu Penggantian,2,1168,3,1,8936
12-03-2022,FJB/1012/SBY/PL/3572,SBY8350124,FILANO-NEO,2022,296,Rutin,Kritis,Baik,10,134,0,0,296
12-03-2022,FJB/6016/SBY/PL/6659,SBY1536138,MIO,2018,48286,Repair,Baik,Perlu Penggantian,2,477,4,1,12071
12-03-2022,FJB/4135/SBY/PL/2880,SBY9489565,MIO,2022,237,Rutin,Kritis,Baik,12,154,0,1,237
12-03-2022,FJB/7129/SBY/PL/3059,SBY1206805,MT-15,2021,7711,Rutin,Perlu Ganti,Baik,4,2193,1,1,7711
12-03-2022,FJB/2077/SBY/PL/4651,SBY2302527,ALL-NEW-NMAX,2020,17974,Rutin,Kritis,Perlu Penyetelan,9,5992,2,0,8987
13-03-2022,FJB/5288/SBY/PL/7075,SBY6161142,ALL-NEW-AEROX,2019,41170,Rutin,Perlu Ganti,Perlu Penggantian,6,2946,3,0,13723
13-03-2022,FJB/4040/SBY/PL/9114,SBY7399186,ALL-NEW-NMAX,2022,22,Kupon Gratis I (DUA),Baik,Baik,4,21,0,0,22
13-03-2022,FJB/2830/SBY/PL/4993,SBY6222712,NMAX-NEO-S,2021,14542,Rutin,Perlu Ganti,Baik,4,2030,1,0,14542
13-03-2022,FJB/2079/SBY/PL/1759,SBY2916659,MT-15,2020,19284,Rutin,Baik,Perlu Penyetelan,4,1120,2,0,9642
14-03-2022,FJB/9671/SBY/PL/2979,SBY4723956,LEXI,2020,20430,Rutin,Perlu Ganti,Perlu Penyetelan,7,2361,2,0,10215
14-03-2022,FJB/6447/SBY/PL/3068,SBY8149205,MT-15,2021,7549,Rutin,Kritis,Baik,10,1978,1,1,7549
14-03-2022,FJB/1637/SBY/PL/9061,SBY4676185,ALL-NEW-AEROX,2021,14954,Rutin,Kritis,Baik,8,1084,1,0,14954
14-03-2022,FJB/9631/SBY/PL/3501,SBY6608084,LEXI,2020,11562,Kupon Gratis II (TIGA),Baik,Baik,1,1260,2,0,5781
15-03-2022,FJB/6855/SBY/PL/1275,SBY8326899,ALL-NEW-NMAX,2020,13342,Rutin,Baik,Baik,3,136,2,0,6671
15-03-2022,FJB/6381/SBY/PL/8238,SBY9099812,X-MAX-CONNEC,2019,27023,Repair,Kritis,Perlu Penggantian,6,3064,3,2,9007
15-03-2022,FJB/5859/SBY/PL/4228,SBY8599690,ALL-NEW-AEROX,2018,27437,Repair,Baik,Perlu Penggantian,1,1053,4,2,6859
16-03-2022,FJB/5036/SBY/PL/4413,SBY7507630,MIO,2018,44254,Kupon Gratis I (DUA),Perlu Ganti,Perlu Penggantian,6,2362,4,1,11063
16-03-2022,FJB/2094/SBY/PL/4436,SBY1565217,MIO,2021,11674,Rutin,Baik,Baik,1,269,1,0,11674
16-03-2022,FJB/1279/SBY/PL/3557,SBY3058287,FAZZIO-NEO-HY,2018,31557,Repair,Kritis,Perlu Penggantian,10,1485,4,3,7889
16-03-2022,FJB/8283/SBY/PL/9738,SBY1851637,R15,2022,52,Kupon Gratis II (TIGA),Baik,Baik,3,11,0,0,52
17-03-2022,FJB/7845/SBY/PL/3644,SBY3656270,LEXI,2022,0,Kupon Gratis I (DUA),Baik,Baik,1,0,0,0,0
17-03-2022,FJB/2872/SBY/PL/4564,SBY9623310,NMAX-NEO-S,2022,382,Rutin,Kritis,Baik,8,142,0,1,382
17-03-2022,FJB/9488/SBY/PL/4369,SBY8367483,NMAX-NEO-S,2021,10156,Repair,Perlu Ganti,Baik,5,2976,1,2,10156
17-03-2022,FJB/8155/SBY/PL/7233,SBY1249342,MIO,2018,34511,Repair,Kritis,Perlu Penggantian,11,6220,4,3,8627
17-03-2022,FJB/6571/SBY/PL/7310,SBY5914674,NMAX-NEO-S,2018,41520,Repair,Perlu Ganti,Perlu Penggantian,3,2751,4,1,10380
17-03-2022,FJB/3283/SBY/PL/3315,SBY2331779,NMAX-NEO-S,2021,11281,Kupon Gratis I (DUA),Baik,Baik,1,824,1,0,11281
17-03-2022,FJB/6038/SBY/PL/3675,SBY4325531,MIO-M3 125,2021,6254,Rutin,Kritis,Baik,8,35,1,1,6254
18-03-2022,FJB/8159/SBY/PL/1809,SBY7959462,X-MAX-CONNEC,2019,42235,Rutin,Kritis,Perlu Penggantian,12,9334,3,0,14078
18-03-2022,FJB/4196/SBY/PL/4877,SBY8320452,R15,2020,18126,Rutin,Baik,Perlu Penyetelan,1,1315,2,0,9063
18-03-2022,FJB/3557/SBY/PL/7718,SBY8332770,NMAX-NEO-S,2019,29853,Repair,Baik,Perlu Penggantian,2,704,3,1,9951
18-03-2022,FJB/8210/SBY/PL/9151,SBY9703536,ALL-NEW-AEROX,2018,30439,Repair,Kritis,Perlu Penggantian,9,3414,4,2,7609
18-03-2022,FJB/6172/SBY/PL/7992,SBY1986056,MIO-M3 125,2018,24639,Repair,Kritis,Perlu Penggantian,10,3640,4,3,6159
19-03-2022,FJB/2188/SBY/PL/5876,SBY5767574,MT-15,2019,36692,Repair,Kritis,Perlu Penggantian,11,5298,3,3,12230
19-03-2022,FJB/8167/SBY/PL/4249,SBY3050503,LEXI,2022,0,Repair,Kritis,Baik,10,0,0,1,0
19-03-2022,FJB/5001/SBY/PL/4666,SBY2801009,MIO,2021,10174,Rutin,Kritis,Baik,9,2145,1,0,10174
19-03-2022,FJB/2726/SBY/PL/9793,SBY5063083,R15,2022,276,Repair,Kritis,Baik,9,206,0,2,276
19-03-2022,FJB/7093/SBY/PL/3042,SBY3234312,X-MAX-CONNEC,2021,9882,Rutin,Perlu Ganti,Baik,6,501,1,0,9882
20-03-2022,FJB/7168/SBY/PL/5213,SBY9820300,MIO,2018,23926,Repair,Kritis,Perlu Penggantian,11,4888,4,2,5981
20-03-2022,FJB/4323/SBY/PL/2965,SBY2453471,ALL-NEW-AEROX,2022,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
20-03-2022,FJB/5317/SBY/PL/2770,SBY7435669,FILANO-NEO,2018,37555,Repair,Kritis,Perlu Penggantian,12,6109,4,4,9388
20-03-2022,FJB/1203/SBY/PL/8255,SBY8771699,ALL-NEW-NMAX,2021,6907,Repair,Kritis,Baik,6,5221,1,2,6907
20-03-2022,FJB/7313/SBY/PL/7930,SBY3077079,FREE-GO-S,2021,10952,Repair,Kritis,Baik,9,4677,1,2,10952
20-03-2022,FJB/1914/SBY/PL/5185,SBY3719905,NMAX-NEO-S,2022,285,Repair,Kritis,Baik,9,81,0,2,285
20-03-2022,FJB/9004/SBY/PL/9846,SBY7599028,MIO-M3 125,2022,0,Repair,Kritis,Baik,12,0,0,2,0
20-03-2022,FJB/6653/SBY/PL/2866,SBY7687453,ALL-NEW-NMAX,2019,17512,Repair,Kritis,Perlu Penyetelan,5,4407,3,2,5837
21-03-2022,FJB/9262/SBY/PL/5996,SBY9328777,FREE-GO-S,2022,0,Rutin,Baik,Baik,1,0,0,0,0
21-03-2022,FJB/8866/SBY/PL/3525,SBY6144535,FAZZIO-NEO-HY,2018,30479,Rutin,Perlu Ganti,Perlu Penggantian,6,1020,4,0,7619
21-03-2022,FJB/6091/SBY/PL/3057,SBY7191106,MIO-M3 125,2022,0,Repair,Kritis,Baik,8,0,0,2,0
21-03-2022,FJB/9420/SBY/PL/5872,SBY8923008,MT-15,2022,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
21-03-2022,FJB/8012/SBY/PL/2242,SBY7379912,MIO,2021,12379,Repair,Kritis,Baik,10,7236,1,1,12379
21-03-2022,FJB/6778/SBY/PL/1243,SBY9921033,X-MAX-CONNEC,2022,212,Rutin,Perlu Ganti,Baik,6,24,0,0,212
21-03-2022,FJB/2473/SBY/PL/1763,SBY2000773,NMAX-NEO-S,2022,65,Kupon Gratis I (DUA),Perlu Ganti,Baik,5,58,0,1,65
22-03-2022,FJB/9516/SBY/PL/2827,SBY9716042,MIO-M3 125,2019,23891,Repair,Kritis,Perlu Penyetelan,7,6010,3,3,7963
22-03-2022,FJB/5183/SBY/PL/3394,SBY7542569,FILANO-NEO,2020,18173,Kupon Gratis II (TIGA),Kritis,Perlu Penyetelan,8,3712,2,1,9086
22-03-2022,FJB/2481/SBY/PL/8699,SBY4166534,MIO-M3 125,2019,21863,Repair,Kritis,Perlu Penyetelan,3,3003,3,3,7287
22-03-2022,FJB/4543/SBY/PL/2586,SBY2554875,ALL-NEW-AEROX,2021,13801,Rutin,Kritis,Baik,8,2665,1,1,13801
22-03-2022,FJB/7401/SBY/PL/2060,SBY3640115,MIO,2018,26446,Repair,Perlu Ganti,Perlu Penggantian,5,1927,4,1,6611
22-03-2022,FJB/4192/SBY/PL/2389,SBY9603057,R15,2019,25393,Repair,Kritis,Perlu Penggantian,6,3372,3,4,8464
23-03-2022,FJB/5606/SBY/PL/4549,SBY5336454,MIO,2018,45387,Repair,Perlu Ganti,Perlu Penggantian,7,2784,4,2,11346
23-03-2022,FJB/6844/SBY/PL/1912,SBY8351205,X-MAX-CONNEC,2022,0,Rutin,Kritis,Baik,12,0,0,0,0
23-03-2022,FJB/1038/SBY/PL/8235,SBY4541343,X-MAX-CONNEC,2022,132,Repair,Kritis,Baik,8,89,0,1,132
23-03-2022,FJB/5143/SBY/PL/4032,SBY4224866,MIO,2021,5877,Rutin,Perlu Ganti,Baik,4,1822,1,0,5877
23-03-2022,FJB/9304/SBY/PL/3894,SBY7930806,NMAX-NEO-S,2020,19306,Repair,Kritis,Perlu Penyetelan,6,3772,2,2,9653
23-03-2022,FJB/6295/SBY/PL/3269,SBY7679146,LEXI,2022,0,Rutin,Baik,Baik,1,0,0,0,0
23-03-2022,FJB/4401/SBY/PL/3502,SBY6724952,LEXI,2020,14172,Repair,Kritis,Baik,12,3481,2,2,7086
23-03-2022,FJB/1927/SBY/PL/8997,SBY3969852,MT-15,2019,30340,Rutin,Kritis,Perlu Penggantian,12,6541,3,0,10113
23-03-2022,FJB/4517/SBY/PL/7297,SBY7900424,VIXION,2022,353,Rutin,Baik,Baik,1,131,0,0,353
23-03-2022,FJB/9487/SBY/PL/8735,SBY4280074,R15,2022,88,Repair,Kritis,Baik,10,50,0,1,88
24-03-2022,FJB/5580/SBY/PL/6889,SBY1157530,MIO,2021,6269,Rutin,Baik,Baik,1,194,1,0,6269
24-03-2022,FJB/5672/SBY/PL/3831,SBY1096449,ALL-NEW-AEROX,2021,9400,Repair,Kritis,Baik,8,2763,1,2,9400
24-03-2022,FJB/8785/SBY/PL/7035,SBY5550793,ALL-NEW-AEROX,2021,11263,Repair,Perlu Ganti,Baik,7,2989,1,1,11263
24-03-2022,FJB/3255/SBY/PL/2234,SBY1931223,ALL-NEW-AEROX,2018,32119,Repair,Baik,Perlu Penggantian,2,186,4,1,8029
24-03-2022,FJB/7289/SBY/PL/6081,SBY4720440,VIXION,2020,25387,Repair,Baik,Perlu Penggantian,3,829,2,2,12693
24-03-2022,FJB/2832/SBY/PL/2935,SBY9706928,MIO,2018,23197,Repair,Kritis,Perlu Penggantian,6,3578,4,2,5799
24-03-2022,FJB/5644/SBY/PL/3742,SBY7590494,X-MAX-CONNEC,2021,12513,Rutin,Baik,Baik,4,163,1,0,12513
24-03-2022,FJB/1427/SBY/PL/1600,SBY1272205,ALL-NEW-NMAX,2021,10081,Rutin,Baik,Baik,3,981,1,0,10081
24-03-2022,FJB/5158/SBY/PL/5789,SBY1862574,LEXI,2019,25464,Repair,Kritis,Perlu Penggantian,10,1906,3,3,8488
25-03-2022,FJB/5283/SBY/PL/7543,SBY8581107,FILANO-NEO,2022,0,Rutin,Baik,Baik,2,0,0,0,0
25-03-2022,FJB/8579/SBY/PL/4273,SBY4877360,MT-15,2022,468,Rutin,Baik,Baik,4,138,0,0,468
25-03-2022,FJB/8601/SBY/PL/5934,SBY5762252,FAZZIO-NEO-HY,2019,30967,Rutin,Kritis,Perlu Penggantian,8,5348,3,0,10322
25-03-2022,FJB/7915/SBY/PL/5785,SBY4953896,FREE-GO-S,2019,18758,Rutin,Perlu Ganti,Perlu Penyetelan,6,749,3,1,6252
25-03-2022,FJB/8761/SBY/PL/2339,SBY2365580,X-MAX-CONNEC,2021,8446,Rutin,Perlu Ganti,Baik,6,1703,1,0,8446
25-03-2022,FJB/1448/SBY/PL/4366,SBY6030711,MIO,2018,42429,Repair,Perlu Ganti,Perlu Penggantian,7,682,4,1,10607
26-03-2022,FJB/1746/SBY/PL/3004,SBY9666328,MIO,2020,14015,Rutin,Perlu Ganti,Baik,7,236,2,0,7007
26-03-2022,FJB/1415/SBY/PL/8452,SBY6299896,NMAX-NEO-S,2021,8791,Rutin,Perlu Ganti,Baik,6,1284,1,0,8791
26-03-2022,FJB/6449/SBY/PL/8849,SBY6065623,MIO-M3 125,2018,31538,Rutin,Baik,Perlu Penggantian,2,81,4,1,7884
26-03-2022,FJB/1184/SBY/PL/2089,SBY5546207,MIO,2019,31274,Repair,Kritis,Perlu Penggantian,12,6487,3,2,10424
26-03-2022,FJB/3081/SBY/PL/3522,SBY4053460,LEXI,2018,29754,Rutin,Kritis,Perlu Penggantian,11,631,4,0,7438
26-03-2022,FJB/4143/SBY/PL/1744,SBY2478387,MIO-M3 125,2019,27644,Repair,Kritis,Perlu Penggantian,9,3425,3,3,9214
26-03-2022,FJB/9173/SBY/PL/7056,SBY8112326,XSR 155,2018,26635,Repair,Kritis,Perlu Penggantian,7,3287,4,4,6658
26-03-2022,FJB/1053/SBY/PL/5047,SBY4419284,MIO,2022,0,Rutin,Baik,Baik,4,0,0,0,0
27-03-2022,FJB/3924/SBY/PL/2001,SBY1717686,FREE-GO-S,2020,10438,Repair,Kritis,Baik,9,752,2,1,5219
27-03-2022,FJB/6641/SBY/PL/1105,SBY3809181,ALL-NEW-NMAX,2022,0,Rutin,Baik,Baik,3,0,0,0,0
27-03-2022,FJB/2718/SBY/PL/1993,SBY2706117,R15,2022,414,Rutin,Kritis,Baik,9,181,0,1,414
27-03-2022,FJB/1828/SBY/PL/4799,SBY2246507,MIO,2022,80,Rutin,Perlu Ganti,Baik,5,29,0,0,80
27-03-2022,FJB/4603/SBY/PL/3013,SBY6845646,LEXI,2019,29616,Repair,Perlu Ganti,Perlu Penggantian,5,1104,3,1,9872
27-03-2022,FJB/2213/SBY/PL/3491,SBY9194566,FILANO-NEO,2020,20574,Rutin,Perlu Ganti,Perlu Penyetelan,7,2451,2,0,10287
27-03-2022,FJB/4752/SBY/PL/8021,SBY7540071,ALL-NEW-AEROX,2021,11073,Rutin,Perlu Ganti,Baik,5,2686,1,0,11073
28-03-2022,FJB/6592/SBY/PL/1996,SBY8104630,MT-15,2018,35879,Repair,Baik,Perlu Penggantian,1,862,4,1,8969
28-03-2022,FJB/8803/SBY/PL/1851,SBY7826254,X-MAX-CONNEC,2019,38968,Repair,Perlu Ganti,Perlu Penggantian,6,1157,3,2,12989
28-03-2022,FJB/2276/SBY/PL/6219,SBY6416153,ALL-NEW-AEROX,2019,23675,Rutin,Kritis,Perlu Penyetelan,8,70,3,1,7891
28-03-2022,FJB/1158/SBY/PL/1358,SBY1016910,ALL-NEW-NMAX,2021,9314,Rutin,Baik,Baik,2,938,1,0,9314
28-03-2022,FJB/8323/SBY/PL/5476,SBY1513292,FREE-GO-S,2021,5802,Rutin,Perlu Ganti,Baik,6,261,1,0,5802
28-03-2022,FJB/5130/SBY/PL/9086,SBY5201971,MIO,2021,12337,Repair,Kritis,Baik,5,3275,1,2,12337
29-03-2022,FJB/1911/SBY/PL/2511,SBY9654262,LEXI,2019,17523,Repair,Perlu Ganti,Perlu Penyetelan,7,2047,3,1,5841
29-03-2022,FJB/2256/SBY/PL/3218,SBY1711771,FREE-GO-S,2018,33756,Rutin,Perlu Ganti,Perlu Penggantian,6,661,4,0,8439
29-03-2022,FJB/4194/SBY/PL/5024,SBY2216243,FILANO-NEO,2018,23896,Repair,Baik,Perlu Penggantian,1,18,4,1,5974
29-03-2022,FJB/2280/SBY/PL/2239,SBY8854381,R15,2021,8417,Kupon Gratis II (TIGA),Baik,Baik,1,882,1,0,8417
29-03-2022,FJB/9945/SBY/PL/4505,SBY1484370,XSR 155,2020,23498,Rutin,Baik,Perlu Penyetelan,1,595,2,0,11749
29-03-2022,FJB/6845/SBY/PL/7136,SBY1555610,MIO,2021,11208,Rutin,Baik,Baik,4,983,1,0,11208
29-03-2022,FJB/7911/SBY/PL/3431,SBY4070253,MIO-M3 125,2021,5630,Repair,Kritis,Baik,8,4649,1,1,5630
29-03-2022,FJB/7091/SBY/PL/2743,SBY4995591,NMAX-NEO-S,2021,16525,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,11,2407,1,2,16525
30-03-2022,FJB/9308/SBY/PL/3984,SBY1249114,ALL-NEW-NMAX,2019,20672,Rutin,Baik,Perlu Penyetelan,2,683,3,0,6890
30-03-2022,FJB/8915/SBY/PL/3397,SBY4187879,XSR 155,2020,13157,Kupon Gratis II (TIGA),Perlu Ganti,Baik,3,2770,2,0,6578
30-03-2022,FJB/4949/SBY/PL/2923,SBY3025024,X-MAX-CONNEC,2022,285,Kupon Gratis I (DUA),Perlu Ganti,Baik,6,118,0,0,285
30-03-2022,FJB/1980/SBY/PL/6815,SBY5147443,NMAX-NEO-S,2022,0,Repair,Kritis,Baik,11,0,0,2,0
30-03-2022,FJB/9208/SBY/PL/1881,SBY1825768,MIO,2018,32873,Repair,Kritis,Perlu Penggantian,9,2231,4,2,8218
31-03-2022,FJB/5610/SBY/PL/4392,SBY7315600,XSR 155,2021,13703,Rutin,Baik,Baik,1,511,1,0,13703
31-03-2022,FJB/4666/SBY/PL/1517,SBY6635719,ALL-NEW-NMAX,2020,11957,Rutin,Baik,Baik,2,839,2,0,5978
31-03-2022,FJB/5809/SBY/PL/7593,SBY2019080,MT-15,2018,30694,Rutin,Baik,Perlu Penggantian,2,764,4,0,7673
31-03-2022,FJB/9606/SBY/PL/9908,SBY1041363,MIO-M3 125,2022,0,Rutin,Baik,Baik,3,0,0,0,0
31-03-2022,FJB/2308/SBY/PL/9190,SBY8355146,FREE-GO-S,2020,13566,Rutin,Kritis,Baik,10,7267,2,0,6783
31-03-2022,FJB/3292/SBY/PL/5851,SBY8715950,NMAX-NEO-S,2020,24895,Repair,Kritis,Perlu Penyetelan,8,1935,2,2,12447
31-03-2022,FJB/8699/SBY/PL/4987,SBY5829329,MIO-M3 125,2020,11219,Rutin,Perlu Ganti,Baik,7,1818,2,0,5609
31-03-2022,FJB/6722/SBY/PL/3617,SBY9408834,FREE-GO-S,2022,0,Repair,Kritis,Baik,9,0,0,2,0
01-04-2022,FJB/7306/SBY/PL/1206,SBY9368304,MIO-M3 125,2018,34258,Repair,Baik,Perlu Penggantian,4,941,4,1,8564
01-04-2022,FJB/2997/SBY/PL/2143,SBY8621535,FAZZIO-NEO-HY,2019,14715,Repair,Perlu Ganti,Perlu Penyetelan,7,2108,3,1,4905
01-04-2022,FJB/5281/SBY/PL/4077,SBY2692014,XSR 155,2018,31321,Repair,Kritis,Perlu Penggantian,12,8810,4,2,7830
01-04-2022,FJB/6371/SBY/PL/4298,SBY8377340,ALL-NEW-NMAX,2021,6144,Rutin,Baik,Baik,4,1140,1,0,6144
02-04-2022,FJB/2300/SBY/PL/2963,SBY5877174,MIO,2018,50210,Repair,Kritis,Perlu Penggantian,12,7116,4,3,12552
02-04-2022,FJB/6821/SBY/PL/9659,SBY6434861,ALL-NEW-NMAX,2022,113,Kupon Gratis I (DUA),Perlu Ganti,Baik,5,76,0,0,113
02-04-2022,FJB/3740/SBY/PL/4149,SBY4086069,ALL-NEW-AEROX,2022,9,Repair,Kritis,Baik,9,4,0,1,9
02-04-2022,FJB/2938/SBY/PL/5182,SBY4635548,ALL-NEW-AEROX,2019,46032,Rutin,Baik,Perlu Penggantian,4,1019,3,0,15344
02-04-2022,FJB/3066/SBY/PL/3476,SBY3538501,XSR 155,2020,12846,Kupon Gratis II (TIGA),Baik,Baik,3,1344,2,0,6423
02-04-2022,FJB/3102/SBY/PL/1814,SBY7988684,R15,2020,22891,Rutin,Kritis,Perlu Penyetelan,12,9673,2,0,11445
02-04-2022,FJB/7692/SBY/PL/8927,SBY8833857,ALL-NEW-AEROX,2018,41090,Rutin,Perlu Ganti,Perlu Penggantian,6,1265,4,0,10272
02-04-2022,FJB/4834/SBY/PL/9015,SBY1689908,MIO,2018,37760,Repair,Kritis,Perlu Penggantian,9,5127,4,2,9440
02-04-2022,FJB/2239/SBY/PL/7393,SBY3365325,NMAX-NEO-S,2018,30250,Rutin,Baik,Perlu Penggantian,2,1786,4,0,7562
02-04-2022,FJB/3766/SBY/PL/6502,SBY7885506,X-MAX-CONNEC,2022,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
02-04-2022,FJB/9634/SBY/PL/2334,SBY6284299,FREE-GO-S,2020,10064,Rutin,Baik,Baik,2,732,2,0,5032
03-04-2022,FJB/5986/SBY/PL/9267,SBY9320224,FAZZIO-NEO-HY,2020,20215,Repair,Kritis,Perlu Penyetelan,9,4764,2,1,10107
03-04-2022,FJB/2063/SBY/PL/1489,SBY2610483,XSR 155,2020,12913,Rutin,Perlu Ganti,Baik,7,1899,2,0,6456
03-04-2022,FJB/5820/SBY/PL/5478,SBY8751749,XSR 155,2019,23918,Repair,Kritis,Perlu Penyetelan,8,404,3,1,7972
03-04-2022,FJB/7966/SBY/PL/4528,SBY1918130,LEXI,2018,22338,Rutin,Perlu Ganti,Perlu Penggantian,5,2353,4,0,5584
03-04-2022,FJB/6519/SBY/PL/8081,SBY4740266,R15,2019,22667,Repair,Kritis,Perlu Penyetelan,12,5355,3,1,7555
03-04-2022,FJB/1031/SBY/PL/2852,SBY4151214,ALL-NEW-AEROX,2018,53875,Repair,Baik,Perlu Penggantian,1,611,4,1,13468
03-04-2022,FJB/3704/SBY/PL/3295,SBY8804290,ALL-NEW-AEROX,2019,45068,Repair,Kritis,Perlu Penggantian,12,2949,3,2,15022
04-04-2022,FJB/1267/SBY/PL/7860,SBY5167397,ALL-NEW-AEROX,2020,16597,Kupon Gratis I (DUA),Perlu Ganti,Perlu Penyetelan,5,2488,2,0,8298
04-04-2022,FJB/2680/SBY/PL/6515,SBY2450538,FREE-GO-S,2021,5982,Jual Part,Kritis,Baik,12,0,1,2,5982
04-04-2022,FJB/1169/SBY/PL/6031,SBY4221264,FREE-GO-S,2019,24796,Repair,Kritis,Perlu Penyetelan,10,3645,3,2,8265
04-04-2022,FJB/3772/SBY/PL/4794,SBY3961884,MIO,2021,7196,Rutin,Kritis,Baik,4,3511,1,1,7196
04-04-2022,FJB/1494/SBY/PL/2995,SBY4496798,ALL-NEW-NMAX,2021,5468,Repair,Kritis,Baik,6,4241,1,2,5468
04-04-2022,FJB/6233/SBY/PL/7056,SBY5488329,NMAX-NEO-S,2021,7671,Rutin,Kritis,Baik,6,4395,1,0,7671
04-04-2022,FJB/6524/SBY/PL/9941,SBY8050986,FREE-GO-S,2019,17913,Rutin,Kritis,Perlu Penyetelan,9,6675,3,0,5971
04-04-2022,FJB/3768/SBY/PL/1655,SBY5496191,ALL-NEW-NMAX,2021,5626,Repair,Kritis,Baik,8,4655,1,2,5626
04-04-2022,FJB/9839/SBY/PL/6783,SBY1907700,XSR 155,2020,20388,Repair,Kritis,Perlu Penyetelan,8,5821,2,3,10194
05-04-2022,FJB/2703/SBY/PL/5059,SBY5847549,MIO,2019,22028,Rutin,Baik,Perlu Penyetelan,1,73,3,0,7342
05-04-2022,FJB/3215/SBY/PL/9282,SBY8249044,MIO,2022,0,Rutin,Baik,Baik,4,0,0,0,0
05-04-2022,FJB/8878/SBY/PL/7346,SBY8355891,ALL-NEW-NMAX,2020,16748,Repair,Kritis,Perlu Penyetelan,10,6188,2,2,8374
05-04-2022,FJB/2749/SBY/PL/7499,SBY6862653,ALL-NEW-AEROX,2020,19307,Repair,Kritis,Perlu Penyetelan,8,565,2,3,9653
05-04-2022,FJB/2284/SBY/PL/3076,SBY9640279,MIO,2019,26569,Repair,Baik,Perlu Penggantian,1,2,3,1,8856
05-04-2022,FJB/5731/SBY/PL/1310,SBY1073667,XSR 155,2022,475,Rutin,Perlu Ganti,Baik,6,421,0,0,475
05-04-2022,FJB/4320/SBY/PL/6873,SBY7856332,MT-15,2018,39713,Repair,Perlu Ganti,Perlu Penggantian,7,2161,4,3,9928
06-04-2022,FJB/5892/SBY/PL/2762,SBY8700865,R15,2019,22789,Repair,Kritis,Perlu Penyetelan,10,4139,3,2,7596
07-04-2022,FJB/9573/SBY/PL/8088,SBY9211239,MIO,2021,9409,Kupon Gratis II (TIGA),Perlu Ganti,Baik,5,2256,1,0,9409
07-04-2022,FJB/7321/SBY/PL/9210,SBY7931055,FREE-GO-S,2019,30342,Repair,Kritis,Perlu Penggantian,9,2392,3,2,10114
07-04-2022,FJB/7862/SBY/PL/6493,SBY5072991,ALL-NEW-AEROX,2021,10036,Rutin,Perlu Ganti,Baik,6,1260,1,0,10036
07-04-2022,FJB/7234/SBY/PL/9687,SBY5968176,MIO,2022,263,Kupon Gratis I (DUA),Baik,Baik,1,2,0,0,263
08-04-2022,FJB/6099/SBY/PL/7957,SBY5421329,X-MAX-CONNEC,2022,34,Kupon Gratis II (TIGA),Perlu Ganti,Baik,5,27,0,0,34
08-04-2022,FJB/8327/SBY/PL/6782,SBY1999240,ALL-NEW-NMAX,2022,277,Repair,Perlu Ganti,Baik,7,79,0,1,277
08-04-2022,FJB/9077/SBY/PL/4659,SBY3192852,MIO-M3 125,2020,12812,Rutin,Perlu Ganti,Baik,7,2109,2,0,6406
08-04-2022,FJB/4360/SBY/PL/2536,SBY2166917,ALL-NEW-AEROX,2020,27188,Repair,Kritis,Perlu Penggantian,8,6786,2,3,13594
09-04-2022,FJB/6983/SBY/PL/2896,SBY7880877,ALL-NEW-NMAX,2022,491,Rutin,Perlu Ganti,Baik,6,125,0,1,491
09-04-2022,FJB/5318/SBY/PL/2637,SBY6629725,XSR 155,2021,13314,Repair,Kritis,Baik,8,4435,1,1,13314
09-04-2022,FJB/4146/SBY/PL/7810,SBY5953974,NMAX-NEO-S,2022,270,Rutin,Perlu Ganti,Baik,7,158,0,0,270
09-04-2022,FJB/7449/SBY/PL/2611,SBY5799669,MIO,2020,17487,Rutin,Perlu Ganti,Perlu Penyetelan,5,2330,2,0,8743
